LRDB,Random
0.0,0.007873194343782579
0.0196078431372549,0.007873194343782579
0.058823529411764705,0.00549055519643755
0.02,0.006881645027658959
0.7272727272727273,0.00549055519643755
0.03734649122807017,0.006881645027658959
0.0,0.00549055519643755
0.0,0.007873194343782579
0.44125670608928524,0.009111182180487287
0.4401636995483149,0.009111182180487287
0.6165151118722547,0.008931286784674536
0.6804465271570533,0.008830003145151803
0.3761655011655011,0.008403889747736497
0.09104167584099031,0.007227460724132186
0.12150908343135235,0.00621597017729212
0.18879855465221318,0.007873194343782579
0.12896825396825395,0.008403889747736497
0.42857142857142855,0.00549055519643755
0.334054834054834,0.007873194343782579
0.2464602391072979,0.00621597017729212
0.0,0.00549055519643755
0.1934453046953047,0.006881645027658959
0.2960174547674548,0.006881645027658959
0.035858585858585854,0.006914006825074933
0.18792650801579372,0.007227460724132186
0.0831843156843157,0.006914006825074933
0.2792016317016317,0.006914006825074933
0.20217564751878478,0.0077357551214196395
0.2986111111111111,0.008403889747736497
0.3333333333333333,0.00549055519643755
0.1111111111111111,0.007873194343782579
0.3333333333333333,0.00549055519643755
0.16666666666666666,0.00549055519643755
0.42000000000000004,0.006881645027658959
0.7000000000000001,0.008403889747736497
0.7000000000000001,0.008403889747736497
0.0,0.007873194343782579
0.0,0.00549055519643755
0.0,0.00549055519643755
0.09478632478632477,0.007873194343782579
0.06,0.00549055519643755
0.0,0.00549055519643755
0.01575757575757576,0.006881645027658959
0.6070460704607047,0.007873194343782579
0.01628260628260628,0.007848527875302767
0.0,0.00549055519643755
0.0,0.00549055519643755
0.6481935016911965,0.009130341569095564
0.6481935016911965,0.009130341569095564
0.0,0.00549055519643755
0.0,0.007873194343782579
0.0,0.00549055519643755
0.30352303523035234,0.008403889747736497
0.19966127729507865,0.00840798314618598
1.0,0.00549055519643755
0.0,0.00549055519643755
0.05458089668615984,0.007873194343782579
0.6,0.007873194343782579
0.426832955404384,0.00621597017729212
0.0,0.00549055519643755
0.0,0.00549055519643755
0.0,0.00549055519643755
0.0,0.00549055519643755
0.0,0.00549055519643755
0.0,0.007873194343782579
0.0,0.00549055519643755
0.0,0.00549055519643755
0.7745098039215687,0.008252812419535304
0.8777777777777779,0.007826604633975045
1.0,0.007873194343782579
0.0812113812113812,0.00621597017729212
0.12105263157894734,0.006881645027658959
0.0,0.007873194343782579
0.25,0.00549055519643755
0.13194444444444442,0.0077357551214196395
0.5555555555555555,0.007873194343782579
0.5555555555555555,0.007873194343782579
0.6,0.00549055519643755
0.6,0.00549055519643755
1.0,0.00549055519643755
0.0,0.00549055519643755
0.3333333333333333,0.007873194343782579
0.25555555555555554,0.008403889747736497
0.3444444444444444,0.007873194343782579
0.5,0.00549055519643755
0.0,0.00549055519643755
0.23333333333333334,0.006914006825074933
0.3055555555555555,0.008403889747736497
0.5,0.007873194343782579
0.0,0.00549055519643755
0.2777777777777778,0.007873194343782579
1.0,0.00549055519643755
0.0,0.00549055519643755
0.1914141414141414,0.007873194343782579
0.4,0.00549055519643755
0.04703927025355597,0.007227460724132186
1.0,0.007873194343782579
0.14285714285714285,0.00549055519643755
0.6,0.00549055519643755
0.04365079365079364,0.008403889747736497
0.14940476190476187,0.007227460724132186
0.0,0.00549055519643755
0.05929342202512934,0.007848527875302767
0.22217170296811242,0.008993569897255655
0.5714285714285714,0.00549055519643755
0.20742450559537018,0.008950191885856064
0.14133784134587069,0.007650123806188288
0.18429202753619042,0.009099758830787862
0.09673705239662489,0.007974030521398966
0.1566138429347417,0.008527493792562468
0.2524337873525969,0.007826604633975045
0.4490091465794791,0.006881645027658959
0.15495350237997296,0.008403889747736497
0.14038491468836575,0.007974030521398966
0.0988095238095238,0.007873194343782579
0.13106060606060604,0.006914006825074933
0.11959006859086488,0.008993569897255655
0.12902473832366335,0.008618379012095808
0.0977685760294456,0.007873194343782579
0.061907614644715364,0.008550557118333486
0.08951072732048813,0.008950191885856064
0.10923734064283765,0.008594079792861618
0.4415995115995115,0.007756232254171782
0.07894198771543517,0.008252812419535304
0.21542083475520007,0.006914006825074933
0.06158490695128625,0.006881645027658959
0.15812256502444258,0.006881645027658959
0.0,0.00549055519643755
0.30352303523035234,0.008403889747736497
0.6070460704607047,0.007873194343782579
0.6070460704607047,0.007873194343782579
0.051720328958203055,0.007756232254171782
0.7777777777777777,0.007873194343782579
0.4350314288394783,0.007873194343782579
0.27672154986396474,0.006881645027658959
0.2721911172762566,0.006914006825074933
0.5833333333333334,0.00549055519643755
1.0,0.00549055519643755
0.22426470588235295,0.007873194343782579
0.1875,0.00549055519643755
0.22324346405228757,0.008403889747736497
0.0,0.00549055519643755
0.0,0.0077357551214196395
0.0,0.00549055519643755
0.3333333333333333,0.00549055519643755
0.0,0.00549055519643755
0.17106555388378872,0.008527493792562468
0.0,0.00549055519643755
0.146031746031746,0.00621597017729212
0.33019607843137255,0.006881645027658959
0.5111111111111111,0.008403889747736497
0.08995598912342669,0.006914006825074933
0.40166666666666667,0.006881645027658959
0.5883838383838383,0.007873194343782579
0.2653243729095122,0.006914006825074933
0.18951740922108018,0.00621597017729212
0.5,0.00549055519643755
0.0,0.00549055519643755
0.3333333333333333,0.00549055519643755
0.3333333333333333,0.00549055519643755
0.0,0.00549055519643755
0.3333333333333333,0.00549055519643755
0.034957326352140876,0.00845808847670635
0.06188583345612492,0.008638813545006327
0.11764705882352941,0.00549055519643755
0.06532625400940907,0.007650123806188288
0.049172418062474084,0.008993569897255655
0.18434343434343434,0.008403889747736497
0.0,0.00549055519643755
0.2727272727272727,0.00549055519643755
0.13333333333333333,0.007873194343782579
0.25,0.00549055519643755
0.3214087301587301,0.006914006825074933
0.0,0.00549055519643755
0.17391304347826086,0.00549055519643755
0.20948616600790512,0.007873194343782579
0.1730503795721187,0.007873194343782579
0.10438233264320222,0.008403889747736497
0.1730503795721187,0.007873194343782579
1.0,0.00549055519643755
0.036848072562358274,0.007227460724132186
0.0,0.00549055519643755
0.0,0.00549055519643755
0.0,0.007873194343782579
0.19992460125301026,0.00840798314618598
0.02702702702702703,0.00549055519643755
0.0,0.00549055519643755
0.0,0.00549055519643755
0.0,0.007873194343782579
0.6070460704607047,0.007873194343782579
0.6070460704607047,0.007873194343782579
0.03571428571428571,0.00549055519643755
0.09999999999999999,0.008403889747736497
0.0654320987654321,0.0077357551214196395
1.0,0.00549055519643755
1.0,0.00549055519643755
1.0,0.00549055519643755
0.13490204840966313,0.008252812419535304
0.40755080784750547,0.007756232254171782
0.4472783389450055,0.0077357551214196395
0.44769119769119775,0.007227460724132186
1.0,0.00549055519643755
1.0,0.00549055519643755
1.0,0.00549055519643755
0.16666666666666666,0.008403889747736497
0.7777777777777777,0.007873194343782579
0.7777777777777777,0.007873194343782579
0.2392156862745098,0.006881645027658959
0.0,0.00549055519643755
0.6742424242424243,0.007873194343782579
0.6742424242424243,0.007873194343782579
0.6742424242424243,0.007873194343782579
0.6742424242424243,0.007873194343782579
0.0,0.007873194343782579
0.07755956322229543,0.008252812419535304
0.10720830721088717,0.007756232254171782
0.3095238095238095,0.007227460724132186
0.6075757575757577,0.006914006825074933
0.6075757575757577,0.006914006825074933
0.20588235294117646,0.00549055519643755
0.13703703703703704,0.008403889747736497
0.35555555555555557,0.007873194343782579
0.0,0.00549055519643755
0.22213552860699665,0.006881645027658959
0.39718614718614714,0.007873194343782579
0.15408885970781333,0.006881645027658959
0.0,0.00549055519643755
0.2,0.00549055519643755
0.0,0.00549055519643755
0.6070460704607047,0.007873194343782579
0.6070460704607047,0.007873194343782579
0.6070460704607047,0.007873194343782579
0.33749999999999997,0.008403889747736497
0.1461111111111111,0.006914006825074933
0.0,0.00549055519643755
0.0,0.007873194343782579
0.07342198151230196,0.0077357551214196395
0.0,0.00549055519643755
0.0,0.007873194343782579
0.0,0.00549055519643755
0.13999999999999999,0.006881645027658959
0.37777777777777777,0.007873194343782579
0.4666666666666666,0.007873194343782579
0.37777777777777777,0.007873194343782579
0.14285714285714285,0.00549055519643755
0.023809523809523808,0.008403889747736497
0.0,0.00549055519643755
0.45,0.008403889747736497
0.0,0.00549055519643755
0.0,0.006881645027658959
0.08333333333333333,0.00549055519643755
1.0,0.00549055519643755
1.0,0.00549055519643755
0.6,0.007873194343782579
0.6,0.007873194343782579
0.0,0.00549055519643755
0.6481935016911965,0.009130341569095564
0.490388579674294,0.008403889747736497
0.003787878787878788,0.008403889747736497
0.058823529411764705,0.00549055519643755
0.0,0.00549055519643755
0.0,0.00549055519643755
0.030303030303030304,0.007873194343782579
0.21428571428571427,0.00549055519643755
0.0,0.00549055519643755
0.8207097368862076,0.006914006825074933
0.6481935016911965,0.009130341569095564
0.6481935016911965,0.009130341569095564
0.0,0.00549055519643755
0.2068027210884354,0.00621597017729212
0.1818181818181818,0.007873194343782579
0.020833333333333332,0.008403889747736497
0.06111111111111111,0.008403889747736497
0.06666666666666667,0.007873194343782579
0.0,0.00549055519643755
0.38461538461538464,0.00549055519643755
0.22474747474747472,0.008403889747736497
0.12255799755799757,0.006881645027658959
0.5,0.00549055519643755
0.5,0.00549055519643755
0.4318181818181818,0.008403889747736497
0.4318181818181818,0.008403889747736497
0.3333333333333333,0.007873194343782579
0.20833333333333334,0.007873194343782579
0.0,0.00549055519643755
0.25039335664335666,0.006881645027658959
0.0,0.00549055519643755
0.08333333333333333,0.008403889747736497
0.0,0.00549055519643755
0.02666666666666667,0.007873194343782579
0.6070460704607047,0.007873194343782579
0.6070460704607047,0.007873194343782579
0.25685521755872165,0.006881645027658959
0.04068967266967382,0.007707429953095297
0.02787546733772364,0.008252812419535304
0.02419372607342532,0.007227460724132186
0.054941660748516946,0.007730132617327274
0.03333333333333333,0.008403889747736497
0.05662585269424127,0.007756232254171782
0.04225108225108225,0.006914006825074933
0.007936507936507936,0.008403889747736497
0.29306972789115643,0.007227460724132186
0.018518518518518517,0.007873194343782579
0.07273809523809524,0.006881645027658959
0.05334467120181406,0.00621597017729212
0.0,0.00549055519643755
0.7777777777777778,0.00549055519643755
0.25925925925925924,0.007873194343782579
0.7777777777777778,0.00549055519643755
0.7777777777777778,0.00549055519643755
0.7777777777777778,0.00549055519643755
0.018518518518518517,0.007873194343782579
1.0,0.007873194343782579
1.0,0.007873194343782579
1.0,0.007873194343782579
0.0,0.007873194343782579
0.27777777777777773,0.008403889747736497
0.1111111111111111,0.00549055519643755
0.005263157894736842,0.006881645027658959
0.09197712418300652,0.006914006825074933
0.22994281045751633,0.008403889747736497
0.13923400673400674,0.006914006825074933
0.013888888888888888,0.008403889747736497
0.16666666666666666,0.006881645027658959
0.14707977207977208,0.008403889747736497
0.03771783771783771,0.007848527875302767
0.054743768382513415,0.008830003145151803
0.0989766081871345,0.007873194343782579
0.125,0.00549055519643755
0.07307692307692307,0.006881645027658959
0.17290552584670235,0.007873194343782579
0.0,0.00549055519643755
0.0,0.00549055519643755
0.05080926309917907,0.00621597017729212
0.15132275132275133,0.007873194343782579
0.03111111111111111,0.006881645027658959
0.15132275132275133,0.007873194343782579
0.05852822415515914,0.006914006825074933
0.10889355742296919,0.007873194343782579
0.0,0.00549055519643755
0.0,0.00549055519643755
0.0,0.007873194343782579
0.0,0.00549055519643755
0.13333333333333333,0.00549055519643755
0.013333333333333332,0.006881645027658959
0.0,0.007873194343782579
0.6070460704607047,0.007873194343782579
0.45366110596104975,0.00879090364975318
0.05263157894736842,0.00549055519643755
0.05263157894736842,0.00549055519643755
0.3333333333333333,0.007873194343782579
0.16666666666666666,0.00549055519643755
0.0,0.00549055519643755
0.0,0.00549055519643755
0.5228975187387026,0.008908701760189205
0.8166666666666665,0.007873194343782579
0.0743060215895603,0.007848527875302767
0.0,0.007873194343782579
0.6,0.00549055519643755
