ligand,receptor,pred,l3,type
INSL4,GPR6,0.9300722479820251,2.0653839919367356,LR
INSL4,GPR83,0.9308366775512696,2.1863399619560857,LR
INSL4,GPR87,0.9446866512298584,1.5149186280539322,LR
INSL4,GRM2,0.9533663988113404,2.405020874922438,LR
INSL4,GRM6,0.9434945583343506,1.1705808192669007,LR
INSL4,GRM8,0.9320301413536072,0.697929748260893,LR
INSL4,IGDCC3,0.0641329959034919,0.0,LR
INSL4,IGDCC4,0.0579243414103984,0.0,LR
INSL4,IGSF9,0.0698894411325454,0.0,LR
INSL4,IGSF9B,0.0223713722079992,0.0,LR
INSL4,INSRR,0.9057656526565552,0.6938573949360751,LR
INSL4,KCNH5,0.0027837113011628,0.0,LR
INSL4,KCNH7,0.0019548062700778,0.0,LR
INSL4,KIR2DL2,0.0890156030654907,0.0,LR
INSL4,KIR2DL5A,0.0676237344741821,0.0,LR
INSL4,KIR2DL5B,0.0575612559914588,0.0,LR
INSL4,KIR2DS1,0.0882714390754699,0.0,LR
INSL4,KIR2DS2,0.1049841865897178,0.0,LR
INSL4,KIR2DS3,0.1033549234271049,0.0,LR
INSL4,KIR2DS4,0.0949309393763542,0.0,LR
INSL4,KIR2DS5,0.1004655063152313,0.0,LR
INSL4,KIR3DL3,0.1100447252392768,0.0,LR
INSL4,KIR3DS1,0.1695272028446197,0.0,LR
INSL4,KLRC3,0.0098010208457708,0.0,LR
INSL4,LAIR1,0.128726452589035,0.0,LR
INSL4,LAMP2,0.6249401569366455,0.0,LR
INSL4,LILRA6,0.4446881413459778,0.0,LR
INSL4,LILRB3,0.3242036998271942,0.0,LR
INSL4,LILRB4,0.0821363031864166,0.0,LR
INSL4,LILRB5,0.3411299884319305,0.0,LR
INSL4,LPAR5,0.9444417357444764,1.5220016810875383,LR
INSL4,LRP1B,0.8131622076034546,0.0,LR
INSL4,LRRC25,0.8763842582702637,0.0,LR
INSL4,LTB4R,0.9215550422668456,1.3863332616932178,LR
INSL4,LTB4R2,0.9567962884902954,2.252515517842574,LR
INSL4,LTK,0.3743553757667541,0.0,LR
INSL4,LY75,0.5354728698730469,0.0,LR
INSL4,MEGF11,0.233462855219841,0.0,LR
INSL4,MEGF8,0.1627968847751617,0.0,LR
INSL4,MILR1,0.2375219166278839,0.0,LR
INSL4,MRC1,0.3777699172496795,0.0,LR
INSL4,NCAM2,0.0274820942431688,0.0,LR
INSL4,NCR1,0.1699162423610687,0.0,LR
INSL4,NFASC,0.178852766752243,0.0,LR
INSL4,NLGN4X,0.0821640044450759,0.0,LR
INSL4,NLGN4Y,0.0816137343645095,0.0,LR
INSL4,NPY4R2,0.8883978724479675,1.3792502086596117,LR
INSL4,OPN3,0.8509004712104797,1.1226258192459415,LR
INSL4,OPN4,0.9255597591400146,0.0,LR
INSL4,P2RY1,0.9746726751327516,3.0941967857305963,LR
INSL4,P2RY10,0.893051266670227,0.6120159795017472,LR
INSL4,P2RY11,0.9121310114860536,1.2435817892652914,LR
INSL4,P2RY2,0.9654481410980223,2.796256053249915,LR
INSL4,P2RY4,0.9789451956748962,3.484920301753193,LR
INSL4,P2RY6,0.9485646486282348,1.8118593133354106,LR
INSL4,P2RY8,0.973492443561554,2.796256053249915,LR
INSL4,PEAR1,0.2927308678627014,0.0,LR
INSL4,PRTG,0.0479670502245426,0.0,LR
INSL4,PTAFR,0.8874334096908569,1.0725339480524956,LR
INSL4,PTGFR,0.8806885480880737,0.0,LR
INSL4,PTPRD,0.065645508468151,0.0,LR
INSL4,ROBO3,0.068535603582859,0.0,LR
INSL4,S1PR2,0.9641417860984802,1.9498533042234836,LR
INSL4,SDK1,0.0799740999937057,0.0,LR
INSL4,SDK2,0.0501630790531635,0.0,LR
INSL4,SEMA5B,0.2853913307189941,0.0,LR
INSL4,SEMA6B,0.1261613219976425,0.0,LR
INSL4,SLAMF7,0.1459800451993942,0.0,LR
INSL4,STAB1,0.128480315208435,0.0,LR
INSL4,SULF1,0.2856391668319702,0.0,LR
INSL4,SULF2,0.3414231836795807,0.0,LR
INSL4,SUSD1,0.8144091963768005,0.0,LR
INSL4,SUSD5,0.0927967950701713,0.0,LR
INSL4,TARM1,0.2021406143903732,0.0,LR
INSL4,THSD7B,0.1523935198783874,0.0,LR
INSL4,TLR10,0.9684053659439088,0.5080110473106447,LR
INSL4,VSIG10L2,0.1546583771705627,0.0,LR
INSL6,ADGRB3,0.0110797546803951,0.0,LR
INSL6,ADGRE1,0.1663684993982315,0.0,LR
INSL6,ADGRL3,0.1098432391881942,0.0,LR
INSL6,ADRA1B,0.8932509422302246,1.3014821072044782,LR
INSL6,ADRA2C,0.8879325985908508,1.3014821072044782,LR
INSL6,ADRB1,0.8312540054321289,0.9476212747475106,LR
INSL6,ATRNL1,0.1224297136068344,0.0,LR
INSL6,CACNA2D2,0.1017373874783515,0.0,LR
INSL6,CACNA2D3,0.0358739346265792,0.0,LR
INSL6,CACNA2D4,0.0208544190973043,0.0,LR
INSL6,CADM2,0.0305642839521169,0.0,LR
INSL6,CASR,0.7063518166542053,0.696652099731383,LR
INSL6,CD180,0.8896138072013855,0.42909933156604235,LR
INSL6,CD244,0.0191664397716522,0.0,LR
INSL6,CDHR5,0.0381802506744861,0.0,LR
INSL6,CHRM2,0.915685534477234,1.3014821072044782,LR
INSL6,CHRM4,0.6797277927398682,0.0,LR
INSL6,CHRM5,0.8538633584976196,0.7268272907377523,LR
INSL6,CLEC12B,0.0134073039516806,0.0,LR
INSL6,CLEC1A,0.0394586585462093,0.0,LR
INSL6,CLEC1B,0.0334152653813362,0.0,LR
INSL6,CLEC4A,0.0043040630407631,0.0,LR
INSL6,CLEC5A,0.0219386145472526,0.0,LR
INSL6,CLEC7A,0.0162278767675161,0.0,LR
INSL6,CLEC9A,0.022810261696577,0.0,LR
INSL6,CNGA1,0.0012145065702497,0.0,LR
INSL6,CNGA3,0.0012367276940494,0.0,LR
INSL6,CNTN5,0.0136999627575278,0.0,LR
INSL6,CNTN6,0.0448419377207756,0.0,LR
INSL6,CRELD1,0.088931880891323,0.0,LR
INSL6,CYSLTR2,0.6421430706977844,0.0,LR
INSL6,DNER,0.1441874206066131,0.0,LR
INSL6,DRD1,0.8672072291374207,0.9268459745269352,LR
INSL6,DRD3,0.9160796999931335,1.4706949162107297,LR
INSL6,DRD5,0.9215729832649232,1.4706949162107297,LR
INSL6,DSCAML1,0.0068720974959433,0.0,LR
INSL6,ELAPOR1,0.0284045655280351,0.0,LR
INSL6,ELAPOR2,0.0713899508118629,0.0,LR
INSL6,FCGR2B,0.0328526496887207,0.0,LR
INSL6,FCGR2C,0.0418624654412269,0.0,LR
INSL6,FCRL3,0.0200624298304319,0.0,LR
INSL6,FCRL5,0.0105362320318818,0.0,LR
INSL6,FCRL6,0.0546287707984447,0.0,LR
INSL6,FFAR3,0.825962245464325,0.4473720999003683,LR
INSL6,FFAR4,0.9355794191360474,1.3929086385021157,LR
INSL6,FRAS1,0.0452990159392356,0.0,LR
INSL6,GPER1,0.985005259513855,2.754185871925693,LR
INSL6,GPR12,0.8509370684623718,0.07778627770861421,LR
INSL6,GPR132,0.8689273595809937,0.9385166435707415,LR
INSL6,GPR139,0.8005003333091736,0.849059696818321,LR
INSL6,GPR15,0.8178292512893677,0.849059696818321,LR
INSL6,GPR17,0.8596760630607605,0.9385166435707415,LR
INSL6,GPR174,0.8006473183631897,0.7756225149980701,LR
INSL6,GPR183,0.7302082777023315,0.7756225149980701,LR
INSL6,GPR3,0.9094435572624208,0.6312617647579677,LR
INSL6,GPR34,0.7892094254493713,0.7756225149980701,LR
INSL6,GPR4,0.8654928803443909,1.0326440088398712,LR
INSL6,GPR6,0.9361276626586914,1.390939053956899,LR
INSL6,GPR83,0.938740849494934,1.4706949162107297,LR
INSL6,GPR87,0.8924681544303894,1.0279735903231624,LR
INSL6,GRM2,0.9135817289352416,1.5992152087199012,LR
INSL6,GRM6,0.8409820199012756,0.771856755507743,LR
INSL6,GRM8,0.7805845141410828,0.4602004254626018,LR
INSL6,IGDCC3,0.0259481612592935,0.0,LR
INSL6,IGDCC4,0.025960648432374,0.0,LR
INSL6,IGSF9,0.0260957758873701,0.0,LR
INSL6,IGSF9B,0.0077669718302786,0.0,LR
INSL6,INSRR,0.7728785276412964,0.45751519999773926,LR
INSL6,KCNH5,0.0008047812152653,0.0,LR
INSL6,KCNH7,0.0006265786360017,0.0,LR
INSL6,KIR2DL2,0.0128699010238051,0.0,LR
INSL6,KIR2DL5A,0.0091446721926331,0.0,LR
INSL6,KIR2DL5B,0.0077115935273468,0.0,LR
INSL6,KIR2DS1,0.0139487041160464,0.0,LR
INSL6,KIR2DS2,0.0166588295251131,0.0,LR
INSL6,KIR2DS3,0.0164644457399845,0.0,LR
INSL6,KIR2DS4,0.0150742977857589,0.0,LR
INSL6,KIR2DS5,0.0160862151533365,0.0,LR
INSL6,KIR3DL3,0.0178603772073984,0.0,LR
INSL6,KIR3DS1,0.0298404227942228,0.0,LR
INSL6,KLRC3,0.0013243240537121,0.0,LR
INSL6,LAIR1,0.018073434010148,0.0,LR
INSL6,LAMP2,0.2323113828897476,0.0,LR
INSL6,LILRA6,0.1160066500306129,0.0,LR
INSL6,LILRB3,0.0604520589113235,0.0,LR
INSL6,LILRB4,0.0092607475817203,0.0,LR
INSL6,LILRB5,0.0787542536854744,0.0,LR
INSL6,LPAR5,0.8832082748413086,1.0326440088398712,LR
INSL6,LRP1B,0.6023072600364685,0.0,LR
INSL6,LRRC25,0.6788657903671265,0.0,LR
INSL6,LTB4R,0.8364957571029663,0.9431870620874505,LR
INSL6,LTB4R2,0.9201178550720216,1.5143297076063849,LR
INSL6,LTK,0.1357214301824569,0.0,LR
INSL6,LY75,0.2305876165628433,0.0,LR
INSL6,MEGF11,0.0460046529769897,0.0,LR
INSL6,MEGF8,0.0595260635018348,0.0,LR
INSL6,MILR1,0.0401868000626564,0.0,LR
INSL6,MRC1,0.1029859408736229,0.0,LR
INSL6,NCAM2,0.0108234658837318,0.0,LR
INSL6,NCR1,0.03237010166049,0.0,LR
INSL6,NFASC,0.0865195393562316,0.0,LR
INSL6,NLGN4X,0.0454498156905174,0.0,LR
INSL6,NLGN4Y,0.0434253625571727,0.0,LR
INSL6,NPY4R2,0.8545647859573364,0.9385166435707415,LR
INSL6,OPN3,0.7895711660385132,0.7693038345644905,LR
INSL6,OPN4,0.8466513752937317,0.0,LR
INSL6,P2RY1,0.9587751030921936,2.1083985867282116,LR
INSL6,P2RY10,0.7830263376235962,0.4258964694643463,LR
INSL6,P2RY11,0.8429388403892517,0.849059696818321,LR
INSL6,P2RY2,0.936747133731842,1.8728609585800615,LR
INSL6,P2RY4,0.9622779488563538,2.3660335833161885,LR
INSL6,P2RY6,0.8797685503959656,1.2237701300812167,LR
INSL6,P2RY8,0.950600564479828,1.8728609585800615,LR
INSL6,PEAR1,0.065635360777378,0.0,LR
INSL6,PRTG,0.0246772468090057,0.0,LR
INSL6,PTAFR,0.7642329335212708,0.7756225149980701,LR
INSL6,PTGFR,0.690028965473175,0.0,LR
INSL6,PTPRD,0.0175053086131811,0.0,LR
INSL6,ROBO3,0.0269040036946535,0.0,LR
INSL6,S1PR2,0.9323274493217468,1.299087136783732,LR
INSL6,SDK1,0.0308096539229154,0.0,LR
INSL6,SDK2,0.0171674937009811,0.0,LR
INSL6,SEMA5B,0.1351595222949981,0.0,LR
INSL6,SEMA6B,0.066982552409172,0.0,LR
INSL6,SLAMF7,0.0236670486629009,0.0,LR
INSL6,STAB1,0.0256489627063274,0.0,LR
INSL6,SULF1,0.1778924167156219,0.0,LR
INSL6,SULF2,0.224255234003067,0.0,LR
INSL6,SUSD1,0.5953817963600159,0.0,LR
INSL6,SUSD5,0.0278414655476808,0.0,LR
INSL6,TARM1,0.042286492884159,0.0,LR
INSL6,THSD7B,0.0535908862948417,0.0,LR
INSL6,TLR10,0.9000113606452942,0.33497196629691284,LR
INSL6,VSIG10L2,0.0581277348101139,0.0,LR
ISLR,ADGRB3,0.7973070740699768,0.44246012605906204,LR
ISLR,ADGRE1,0.6706474423408508,0.0,LR
ISLR,ADGRL3,0.978820264339447,4.033236935495852,LR
ISLR,ADRA1B,0.1414636522531509,0.0,LR
ISLR,ADRA2C,0.1408361494541168,0.0,LR
ISLR,ADRB1,0.0992153361439704,0.0,LR
ISLR,ATRNL1,0.970301866531372,0.020211302086361082,LR
ISLR,CACNA2D2,0.7788026332855225,0.0,LR
ISLR,CACNA2D3,0.9058192372322084,0.0,LR
ISLR,CACNA2D4,0.8225955963134766,0.0,LR
ISLR,CADM2,0.908873975276947,0.0,LR
ISLR,CASR,0.2268918454647064,0.0,LR
ISLR,CD180,0.931276261806488,0.20500187130415196,LR
ISLR,CD244,0.0701369270682334,0.0,LR
ISLR,CDHR5,0.9597622156143188,0.05521830418706132,LR
ISLR,CHRM2,0.347857117652893,0.01563263498701806,LR
ISLR,CHRM4,0.217016339302063,0.0,LR
ISLR,CHRM5,0.1674432307481765,0.0,LR
ISLR,CLEC12B,0.1967099010944366,0.0,LR
ISLR,CLEC1A,0.3776064217090606,0.0,LR
ISLR,CLEC1B,0.2868940830230713,0.0,LR
ISLR,CLEC4A,0.0667776390910148,0.0,LR
ISLR,CLEC5A,0.2560818195343017,0.0,LR
ISLR,CLEC7A,0.2434536665678024,0.0,LR
ISLR,CLEC9A,0.1684657782316208,0.0,LR
ISLR,CNGA1,0.033855527639389,0.0,LR
ISLR,CNGA3,0.0267499256879091,0.0,LR
ISLR,CNTN5,0.9397616982460022,0.0,LR
ISLR,CNTN6,0.9677585959434508,0.0,LR
ISLR,CRELD1,0.9415196776390076,0.0,LR
ISLR,CYSLTR2,0.0653700083494186,0.0,LR
ISLR,DNER,0.8923258185386658,0.0,LR
ISLR,DRD1,0.1144350990653038,0.0,LR
ISLR,DRD3,0.1404975652694702,0.01563263498701806,LR
ISLR,DRD5,0.1585221141576767,0.0,LR
ISLR,DSCAML1,0.9646760821342468,0.8973673972884935,LR
ISLR,ELAPOR1,0.912744164466858,0.0,LR
ISLR,ELAPOR2,0.9298491477966307,0.0,LR
ISLR,FCGR2B,0.2153524309396743,0.0,LR
ISLR,FCGR2C,0.2902007400989532,0.0,LR
ISLR,FCRL3,0.3919113278388977,0.0,LR
ISLR,FCRL5,0.5114124417304993,0.0,LR
ISLR,FCRL6,0.4559490084648132,0.0,LR
ISLR,FFAR3,0.2572494745254516,0.01563263498701806,LR
ISLR,FFAR4,0.0865463092923164,0.0,LR
ISLR,FRAS1,0.975585639476776,0.4758556196024687,LR
ISLR,GPER1,0.4411326348781585,0.01563263498701806,LR
ISLR,GPR12,0.1368628591299057,0.0,LR
ISLR,GPR132,0.0841206610202789,0.0,LR
ISLR,GPR139,0.0167449302971363,0.0,LR
ISLR,GPR15,0.0774826407432556,0.01563263498701806,LR
ISLR,GPR17,0.1276159733533859,0.01563263498701806,LR
ISLR,GPR174,0.1019200310111045,0.01563263498701806,LR
ISLR,GPR183,0.0752580389380455,0.0,LR
ISLR,GPR3,0.3315384984016418,0.01563263498701806,LR
ISLR,GPR34,0.0847678110003471,0.0,LR
ISLR,GPR4,0.1393785327672958,0.01563263498701806,LR
ISLR,GPR6,0.2325862944126129,0.0,LR
ISLR,GPR83,0.0802018493413925,0.0,LR
ISLR,GPR87,0.1134602501988411,0.01563263498701806,LR
ISLR,GRM2,0.8967018127441406,0.01563263498701806,LR
ISLR,GRM6,0.9467471837997437,0.037740519401287156,LR
ISLR,GRM8,0.9212179780006408,0.01563263498701806,LR
ISLR,IGDCC3,0.90413635969162,0.0,LR
ISLR,IGDCC4,0.9156887531280518,0.0,LR
ISLR,IGSF9,0.937350332736969,0.0,LR
ISLR,IGSF9B,0.9090593457221984,0.0,LR
ISLR,INSRR,0.986367404460907,6.525201374181421,LR
ISLR,KCNH5,0.0488089397549629,0.0,LR
ISLR,KCNH7,0.0317752249538898,0.0,LR
ISLR,KIR2DL2,0.1743813753128051,0.0,LR
ISLR,KIR2DL5A,0.1513027548789978,0.0,LR
ISLR,KIR2DL5B,0.1337249428033828,0.0,LR
ISLR,KIR2DS1,0.1824032664299011,0.0,LR
ISLR,KIR2DS2,0.2247394323348999,0.0,LR
ISLR,KIR2DS3,0.1922250688076019,0.0,LR
ISLR,KIR2DS4,0.1878929436206817,0.0,LR
ISLR,KIR2DS5,0.1969559788703918,0.0,LR
ISLR,KIR3DL3,0.288341611623764,0.0,LR
ISLR,KIR3DS1,0.3422205746173858,0.0,LR
ISLR,KLRC3,0.0133748156949877,0.0,LR
ISLR,LAIR1,0.2083373814821243,0.0,LR
ISLR,LAMP2,0.930731236934662,0.020211302086361082,LR
ISLR,LILRA6,0.8052905201911926,0.0,LR
ISLR,LILRB3,0.6334004402160645,0.0,LR
ISLR,LILRB4,0.1846249848604202,0.0,LR
ISLR,LILRB5,0.6439262628555298,0.0,LR
ISLR,LPAR5,0.1575504392385482,0.01563263498701806,LR
ISLR,LRP1B,0.9903215765953064,7.320622956855647,LR
ISLR,LRRC25,0.3044702410697937,0.0,LR
ISLR,LTB4R,0.1838529109954834,0.01563263498701806,LR
ISLR,LTB4R2,0.2612248063087463,0.01563263498701806,LR
ISLR,LTK,0.9639095664024352,0.0,LR
ISLR,LY75,0.9603976011276244,0.020211302086361082,LR
ISLR,MEGF11,0.9768930673599244,0.7245111611920139,LR
ISLR,MEGF8,0.9582685232162476,0.0,LR
ISLR,MILR1,0.1002131253480911,0.0,LR
ISLR,MRC1,0.968630313873291,0.9279127136437246,LR
ISLR,NCAM2,0.9251419305801392,0.0,LR
ISLR,NCR1,0.1882260888814926,0.0,LR
ISLR,NFASC,0.9860115051269532,6.0480786981018895,LR
ISLR,NLGN4X,0.8012712597846985,0.022107884414269093,LR
ISLR,NLGN4Y,0.8006377816200256,0.022107884414269093,LR
ISLR,NPY4R2,0.07999137789011,0.0,LR
ISLR,OPN3,0.0262565072625875,0.0,LR
ISLR,OPN4,0.1635591834783554,0.0,LR
ISLR,P2RY1,0.2179266363382339,0.01563263498701806,LR
ISLR,P2RY10,0.0788748264312744,0.0,LR
ISLR,P2RY11,0.0783553123474121,0.0,LR
ISLR,P2RY2,0.1935868114233017,0.01563263498701806,LR
ISLR,P2RY4,0.355898767709732,0.01563263498701806,LR
ISLR,P2RY6,0.1692729890346527,0.01563263498701806,LR
ISLR,P2RY8,0.2671887874603271,0.01563263498701806,LR
ISLR,PEAR1,0.9768895506858826,0.020211302086361082,LR
ISLR,PRTG,0.943041205406189,0.0,LR
ISLR,PTAFR,0.0983937010169029,0.0,LR
ISLR,PTGFR,0.2115878164768219,0.0,LR
ISLR,PTPRD,0.982947051525116,2.5799855388221125,LR
ISLR,ROBO3,0.9720872044563292,0.0,LR
ISLR,S1PR2,0.4473804831504822,0.01563263498701806,LR
ISLR,SDK1,0.9790025949478148,2.078853842632934,LR
ISLR,SDK2,0.9820225834846495,3.2753852426411156,LR
ISLR,SEMA5B,0.9747788906097412,0.34534649526297656,LR
ISLR,SEMA6B,0.9492613077163696,0.022107884414269093,LR
ISLR,SLAMF7,0.0661287903785705,0.0,LR
ISLR,STAB1,0.97440105676651,1.5597251844386246,LR
ISLR,SULF1,0.8988473415374756,0.022107884414269093,LR
ISLR,SULF2,0.8893725275993347,0.022107884414269093,LR
ISLR,SUSD1,0.9103692173957824,0.0,LR
ISLR,SUSD5,0.9717294573783876,0.0,LR
ISLR,TARM1,0.3274920880794525,0.0,LR
ISLR,THSD7B,0.9623326063156128,0.0,LR
ISLR,TLR10,0.9203401803970336,0.09083463755051632,LR
ISLR,VSIG10L2,0.8691281676292419,0.0,LR
JCHAIN,ADGRB3,0.3785376846790313,0.0,LR
JCHAIN,ADGRE1,0.8786843419075012,0.0,LR
JCHAIN,ADGRL3,0.9211282134056092,0.0,LR
JCHAIN,ADRA1B,0.8615922927856445,0.3178470201404759,LR
JCHAIN,ADRA2C,0.8093733787536621,0.3178470201404759,LR
JCHAIN,ADRB1,0.6572230458259583,0.2156564146169711,LR
JCHAIN,ATRNL1,0.874065101146698,0.0,LR
JCHAIN,CACNA2D2,0.7200433015823364,0.0,LR
JCHAIN,CACNA2D3,0.8195816874504089,0.0,LR
JCHAIN,CACNA2D4,0.6729862093925476,0.0,LR
JCHAIN,CADM2,0.6445084810256958,0.0,LR
JCHAIN,CASR,0.8464305996894836,0.14317963953972002,LR
JCHAIN,CD180,0.9816160202026368,0.12391854791614286,LR
JCHAIN,CD244,0.3808908760547638,0.0,LR
JCHAIN,CDHR5,0.8892475366592407,0.0,LR
JCHAIN,CHRM2,0.9528566598892212,0.3178470201404758,LR
JCHAIN,CHRM4,0.8128617405891418,0.0,LR
JCHAIN,CHRM5,0.9195443987846376,0.16518217454336415,LR
JCHAIN,CLEC12B,0.4948115646839142,0.0,LR
JCHAIN,CLEC1A,0.6846753358840942,0.0,LR
JCHAIN,CLEC1B,0.6310329437255859,0.0,LR
JCHAIN,CLEC4A,0.2206288278102874,0.0,LR
JCHAIN,CLEC5A,0.5413047075271606,0.0,LR
JCHAIN,CLEC7A,0.5104203224182129,0.0,LR
JCHAIN,CLEC9A,0.5435171723365784,0.0,LR
JCHAIN,CNGA1,0.1296922862529754,0.0,LR
JCHAIN,CNGA3,0.1130331680178642,0.0,LR
JCHAIN,CNTN5,0.4843192994594574,0.0,LR
JCHAIN,CNTN6,0.7370058298110962,0.0,LR
JCHAIN,CRELD1,0.891852617263794,0.0,LR
JCHAIN,CYSLTR2,0.879563570022583,0.0,LR
JCHAIN,DNER,0.7789316773414612,0.0,LR
JCHAIN,DRD1,0.826164722442627,0.20965676640857167,LR
JCHAIN,DRD3,0.9060179591178894,0.3667135739622661,LR
JCHAIN,DRD5,0.8337873816490173,0.3667135739622661,LR
JCHAIN,DSCAML1,0.5217170715332031,0.0,LR
JCHAIN,ELAPOR1,0.6376144886016846,0.0,LR
JCHAIN,ELAPOR2,0.7528403997421265,0.0,LR
JCHAIN,FCGR2B,0.402446448802948,0.0,LR
JCHAIN,FCGR2C,0.5099035501480103,0.0,LR
JCHAIN,FCRL3,0.5475610494613647,0.0,LR
JCHAIN,FCRL5,0.5703645348548889,0.0,LR
JCHAIN,FCRL6,0.6764408349990845,0.0,LR
JCHAIN,FFAR3,0.9572142958641052,0.11025011149453864,LR
JCHAIN,FFAR4,0.8321537971496582,0.34424986481064807,LR
JCHAIN,FRAS1,0.8949617743492126,0.0,LR
JCHAIN,GPER1,0.978609561920166,0.6677228171022844,LR
JCHAIN,GPR12,0.8556426167488098,0.022463709151618078,LR
JCHAIN,GPR132,0.8921334743499756,0.21302711041689315,LR
JCHAIN,GPR139,0.5767885446548462,0.18719305725695357,LR
JCHAIN,GPR15,0.8965390920639038,0.18719305725695357,LR
JCHAIN,GPR17,0.9338268637657166,0.21302711041689315,LR
JCHAIN,GPR174,0.895459771156311,0.16598531288455606,LR
JCHAIN,GPR183,0.8929252624511719,0.16598531288455606,LR
JCHAIN,GPR3,0.92741459608078,0.16335515867038744,LR
JCHAIN,GPR34,0.8883064985275269,0.16598531288455606,LR
JCHAIN,GPR4,0.933379888534546,0.24020992233308391,LR
JCHAIN,GPR6,0.8341869115829468,0.34368107330041536,LR
JCHAIN,GPR83,0.8384734392166138,0.3667135739622661,LR
JCHAIN,GPR87,0.9268035292625428,0.2388611635768327,LR
JCHAIN,GRM2,0.9515361785888672,0.4171169506274808,LR
JCHAIN,GRM6,0.9547001123428344,0.22290262721386644,LR
JCHAIN,GRM8,0.9572544097900392,0.13290015686015982,LR
JCHAIN,IGDCC3,0.6051740646362305,0.0,LR
JCHAIN,IGDCC4,0.6028560996055603,0.0,LR
JCHAIN,IGSF9,0.713741660118103,0.0,LR
JCHAIN,IGSF9B,0.5126006007194519,0.0,LR
JCHAIN,INSRR,0.9831642508506776,0.13212469715664824,LR
JCHAIN,KCNH5,0.088198035955429,0.0,LR
JCHAIN,KCNH7,0.0567755959928035,0.0,LR
JCHAIN,KIR2DL2,0.2385014742612838,0.0,LR
JCHAIN,KIR2DL5A,0.1788599491119384,0.0,LR
JCHAIN,KIR2DL5B,0.1569513976573944,0.0,LR
JCHAIN,KIR2DS1,0.2471573054790496,0.0,LR
JCHAIN,KIR2DS2,0.2846898138523102,0.0,LR
JCHAIN,KIR2DS3,0.2617306709289551,0.0,LR
JCHAIN,KIR2DS4,0.2503913342952728,0.0,LR
JCHAIN,KIR2DS5,0.2640607059001922,0.0,LR
JCHAIN,KIR3DL3,0.3012019395828247,0.0,LR
JCHAIN,KIR3DS1,0.3943817913532257,0.0,LR
JCHAIN,KLRC3,0.0477616712450981,0.0,LR
JCHAIN,LAIR1,0.3033005893230438,0.0,LR
JCHAIN,LAMP2,0.9495213627815248,0.0,LR
JCHAIN,LILRA6,0.7471590638160706,0.0,LR
JCHAIN,LILRB3,0.6244560480117798,0.0,LR
JCHAIN,LILRB4,0.2067992538213729,0.0,LR
JCHAIN,LILRB5,0.6471580862998962,0.0,LR
JCHAIN,LPAR5,0.9090967178344728,0.24020992233308391,LR
JCHAIN,LRP1B,0.9840524196624756,0.0,LR
JCHAIN,LRRC25,0.8108469247817993,0.0,LR
JCHAIN,LTB4R,0.9131268858909608,0.21437586917314433,LR
JCHAIN,LTB4R2,0.8948001265525818,0.3793147587943175,LR
JCHAIN,LTK,0.9024298787117004,0.0,LR
JCHAIN,LY75,0.9268945455551147,0.0,LR
JCHAIN,MEGF11,0.940709114074707,0.0,LR
JCHAIN,MEGF8,0.7757241725921631,0.0,LR
JCHAIN,MILR1,0.5040948390960693,0.0,LR
JCHAIN,MRC1,0.920545220375061,0.0,LR
JCHAIN,NCAM2,0.5450466275215149,0.0,LR
JCHAIN,NCR1,0.3478661179542541,0.0,LR
JCHAIN,NFASC,0.8849437236785889,0.0,LR
JCHAIN,NLGN4X,0.4711224138736725,0.0,LR
JCHAIN,NLGN4Y,0.4782106280326843,0.0,LR
JCHAIN,NPY4R2,0.8095783591270447,0.21302711041689315,LR
JCHAIN,OPN3,0.6643003225326538,0.1641605565951028,LR
JCHAIN,OPN4,0.8392850756645203,0.0,LR
JCHAIN,P2RY1,0.9628578424453736,0.517739943034075,LR
JCHAIN,P2RY10,0.8640525937080383,0.10404821663373066,LR
JCHAIN,P2RY11,0.7975926995277405,0.18719305725695357,LR
JCHAIN,P2RY2,0.9420650601387024,0.4828541230740734,LR
JCHAIN,P2RY4,0.9644376039505004,0.5921417244422311,LR
JCHAIN,P2RY6,0.9132619500160216,0.29540476807342747,LR
JCHAIN,P2RY8,0.9557694792747498,0.4828541230740734,LR
JCHAIN,PEAR1,0.9358495473861694,0.0,LR
JCHAIN,PRTG,0.5816965699195862,0.0,LR
JCHAIN,PTAFR,0.8881727457046509,0.16598531288455606,LR
JCHAIN,PTGFR,0.9202961325645448,0.0,LR
JCHAIN,PTPRD,0.84124356508255,0.0,LR
JCHAIN,ROBO3,0.7706602811813354,0.0,LR
JCHAIN,S1PR2,0.9572136402130128,0.33044369777605415,LR
JCHAIN,SDK1,0.7832784056663513,0.0,LR
JCHAIN,SDK2,0.776218593120575,0.0,LR
JCHAIN,SEMA5B,0.8277639746665955,0.0,LR
JCHAIN,SEMA6B,0.7281273603439331,0.0,LR
JCHAIN,SLAMF7,0.3787861764431,0.0,LR
JCHAIN,STAB1,0.8987179398536682,0.0,LR
JCHAIN,SULF1,0.786991536617279,0.0,LR
JCHAIN,SULF2,0.803260862827301,0.0,LR
JCHAIN,SUSD1,0.9465621709823608,0.0,LR
JCHAIN,SUSD5,0.7155923247337341,0.0,LR
JCHAIN,TARM1,0.4763127267360687,0.0,LR
JCHAIN,THSD7B,0.7935023307800293,0.0,LR
JCHAIN,TLR10,0.9825602173805236,0.09673573599995207,LR
JCHAIN,VSIG10L2,0.7290078401565552,0.0,LR
